#  Table f225w.UVIS1.fits[1]  Fri 11:54:27 08-Feb-2013

# row      WAVELENGTH      THROUGHPUT
#           angstroms                

 7965        9664.001     9.097057E-7
 7966           9665.     9.014182E-7
 7967           9666.     8.931412E-7
 7968           9667.     8.848824E-7
 7969           9668.     8.766417E-7
 7970           9669.     8.684192E-7
 7971           9670.     8.602159E-7
 7972           9671.     8.520296E-7
 7973           9672.     8.438620E-7
 7974        9673.001     8.357049E-7
 7975           9674.     8.275817E-7
 7976           9675.     8.194697E-7
 7977           9676.     8.113758E-7
 7978           9677.     8.033003E-7
 7979           9678.     7.952434E-7
 7980           9679.     7.872048E-7
 7981           9680.     7.791849E-7
 7982           9681.     7.711826E-7
 7983        9682.001     7.631912E-7
 7984           9683.     7.563886E-7
 7985           9684.     7.517857E-7
 7986           9685.     7.471923E-7
 7987        9686.001     7.426036E-7
 7988           9687.     7.380335E-7
 7989           9688.     7.334683E-7
 7990        9688.999     7.289169E-7
 7991           9690.     7.243661E-7
 7992        9691.001     7.198240E-7
 7993           9692.     7.153004E-7
 7994           9693.     7.107819E-7
 7995        9693.999     7.062774E-7
 7996        9695.001     7.017684E-7
 7997           9696.     6.972831E-7
 7998           9697.     6.928022E-7
 7999        9697.999     6.883355E-7
 8000           9699.     6.838694E-7
 8001        9700.001     6.794129E-7
 8002           9701.     6.749739E-7
 8003           9702.     6.705400E-7
 8004        9702.999     6.688048E-7
 8005        9704.001     6.723042E-7
 8006           9705.     6.757808E-7
 8007           9706.     6.792476E-7
 8008        9706.999     6.826984E-7
 8009        9708.001     6.861464E-7
 8010           9709.     6.895713E-7
 8011           9710.     6.929868E-7
 8012           9711.     6.963886E-7
 8013        9711.999     6.997745E-7
 8014        9713.001     7.031570E-7
 8015           9714.     7.065167E-7
 8016           9715.     7.098673E-7
 8017        9715.999     7.132011E-7
 8018        9717.001     7.165320E-7
 8019           9718.     7.198401E-7
 8020           9719.     7.231384E-7
 8021           9720.     7.264243E-7
 8022        9720.999     7.296927E-7
 8023        9722.001     7.329580E-7
 8024           9723.     7.355018E-7
 8025           9724.     7.366464E-7
 8026        9724.999     7.377830E-7
 8027        9726.001     7.389160E-7
 8028           9727.     7.400392E-7
 8029           9728.     7.411564E-7
 8030        9728.999     7.422657E-7
 8031           9730.     7.433702E-7
 8032        9731.001     7.444672E-7
 8033           9732.     7.455550E-7
 8034           9733.     7.466373E-7
 8035        9733.999     7.477111E-7
 8036        9735.001     7.487816E-7
 8037           9736.     7.498422E-7
 8038           9737.     7.508969E-7
 8039        9737.999     7.519433E-7
 8040           9739.     7.529850E-7
 8041        9740.001     7.540200E-7
 8042           9741.     7.550452E-7
 8043           9742.     7.560640E-7
 8044        9742.999     7.554723E-7
 8045           9744.     7.515980E-7
 8046           9745.     7.477356E-7
 8047           9746.     7.438811E-7
 8048        9746.999     7.400380E-7
 8049           9748.     7.361958E-7
 8050           9749.     7.323653E-7
 8051           9750.     7.285424E-7
 8052           9751.     7.247268E-7
 8053           9752.     7.209190E-7
 8054           9753.     7.171192E-7
 8055           9754.     7.133278E-7
 8056           9755.     7.095442E-7
 8057        9755.999     7.057721E-7
 8058           9757.     7.020008E-7
 8059           9758.     6.982411E-7
 8060           9759.     6.944894E-7
 8061           9760.     6.907459E-7
 8062           9761.     6.870093E-7
 8063           9762.     6.832811E-7
 8064           9763.     6.805826E-7
 8065           9764.     6.800240E-7
 8066        9764.999     6.794641E-7
 8067           9766.     6.789012E-7
 8068           9767.     6.783371E-7
 8069           9768.     6.777706E-7
 8070        9768.999     6.772031E-7
 8071           9770.     6.766325E-7
 8072           9771.     6.760594E-7
 8073           9772.     6.754846E-7
 8074           9773.     6.749076E-7
 8075           9774.     6.743290E-7
 8076           9775.     6.737481E-7
 8077           9776.     6.731653E-7
 8078           9777.     6.725804E-7
 8079        9777.999     6.719943E-7
 8080           9779.     6.714051E-7
 8081           9780.     6.708145E-7
 8082           9781.     6.702211E-7
 8083           9782.     6.696258E-7
 8084           9783.     6.688489E-7
 8085           9784.     6.676871E-7
 8086           9785.     6.665255E-7
 8087           9786.     6.653635E-7
 8088        9786.999     6.642028E-7
 8089           9788.     6.630397E-7
 8090           9789.     6.618773E-7
 8091           9790.     6.607148E-7
 8092           9791.     6.595515E-7
 8093           9792.     6.583883E-7
 8094           9793.     6.572246E-7
 8095           9794.     6.560609E-7
 8096           9795.     6.548972E-7
 8097           9796.     6.537333E-7
 8098           9797.     6.525693E-7
 8099           9798.     6.514055E-7
 8100           9799.     6.502414E-7
 8101           9800.     6.490772E-7
 8102           9801.     6.478743E-7
 8103           9802.     6.466715E-7
 8104           9803.     6.444717E-7
 8105           9804.     6.400841E-7
 8106           9805.     6.357081E-7
 8107           9806.     6.313435E-7
 8108           9807.     6.269900E-7
 8109           9808.     6.226481E-7
 8110           9809.     6.183173E-7
 8111           9810.     6.139983E-7
 8112           9811.     6.096893E-7
 8113           9812.     6.053920E-7
 8114           9813.     6.011061E-7
 8115           9814.     5.968314E-7
 8116           9815.     5.925681E-7
 8117           9816.     5.883163E-7
 8118           9817.     5.840757E-7
 8119           9818.     5.798466E-7
 8120           9819.     5.756290E-7
 8121           9820.     5.714227E-7
 8122           9821.     5.672269E-7
 8123           9822.     5.630425E-7
 8124           9823.     5.606837E-7
 8125           9824.     5.624051E-7
 8126           9825.     5.641161E-7
 8127           9826.     5.658169E-7
 8128           9827.     5.675071E-7
 8129           9828.     5.691873E-7
 8130           9829.     5.708569E-7
 8131           9830.     5.725162E-7
 8132        9831.001     5.741884E-7
 8133           9832.     5.758476E-7
 8134           9833.     5.774978E-7
 8135           9834.     5.791380E-7
 8136           9835.     5.807677E-7
 8137           9836.     5.823874E-7
 8138           9837.     5.839969E-7
 8139           9838.     5.855959E-7
 8140           9839.     5.871847E-7
 8141        9840.001     5.887651E-7
 8142           9841.     5.903311E-7
 8143           9842.     5.918883E-7
 8144           9843.     5.913664E-7
 8145           9844.     5.860632E-7
 8146           9845.     5.807755E-7
 8147           9846.     5.755035E-7
 8148           9847.     5.702472E-7
 8149           9848.     5.650064E-7
 8150           9849.     5.597812E-7
 8151           9850.     5.545715E-7
 8152           9851.     5.493767E-7
 8153           9852.     5.441972E-7
 8154        9853.001     5.390285E-7
 8155           9854.     5.338854E-7
 8156           9855.     5.287530E-7
 8157           9856.     5.236364E-7
 8158           9857.     5.185352E-7
 8159           9858.     5.134497E-7
 8160           9859.     5.083797E-7
 8161           9860.     5.033257E-7
 8162           9861.     4.982865E-7
 8163        9862.001     4.932580E-7
 8164           9863.     4.900659E-7
 8165           9864.     4.911576E-7
 8166           9865.     4.922410E-7
 8167        9866.001     4.933170E-7
 8168           9867.     4.943827E-7
 8169           9868.     4.954410E-7
 8170        9868.999     4.964900E-7
 8171           9870.     4.975328E-7
 8172        9871.001     4.985663E-7
 8173           9872.     4.995895E-7
 8174           9873.     5.006052E-7
 8175           9874.     5.016128E-7
 8176        9875.001     5.026128E-7
 8177           9876.     5.036027E-7
 8178           9877.     5.045850E-7
 8179        9877.999     5.055581E-7
 8180           9879.     5.065248E-7
 8181        9880.001     5.074828E-7
 8182           9881.     5.084300E-7
 8183           9882.     5.093700E-7
 8184        9882.999     5.100812E-7
 8185        9884.001     5.102517E-7
 8186           9885.     5.104164E-7
 8187           9886.     5.105761E-7
 8188        9886.999     5.107300E-7
 8189        9888.001     5.108793E-7
 8190           9889.     5.110230E-7
 8191           9890.     5.111615E-7
 8192           9891.     5.112938E-7
 8193        9891.999     5.114206E-7
 8194        9893.001     5.115426E-7
 8195           9894.     5.116589E-7
 8196           9895.     5.117703E-7
 8197        9895.999     5.118761E-7
 8198        9897.001     5.119768E-7
 8199           9898.     5.120723E-7
 8200           9899.     5.121622E-7
 8201           9900.     5.122471E-7
 8202        9900.999     5.122710E-7
 8203        9902.001     5.122898E-7
 8204           9903.     5.113538E-7
 8205           9904.     5.080414E-7
 8206        9904.999     5.047420E-7
 8207        9906.001     5.014429E-7
 8208           9907.     4.981632E-7
 8209           9908.     4.948901E-7
 8210        9908.999     4.916297E-7
 8211           9910.     4.883731E-7
 8212        9911.001     4.851773E-7
 8213           9912.     4.819970E-7
 8214           9913.     4.788225E-7
 8215        9913.999     4.756604E-7
 8216        9915.001     4.724979E-7
 8217           9916.     4.693544E-7
 8218           9917.     4.662165E-7
 8219        9917.999     4.630907E-7
 8220           9919.     4.599682E-7
 8221        9920.001     4.568550E-7
 8222           9921.     4.537561E-7
 8223           9922.     4.506631E-7
 8224        9922.999     4.481023E-7
 8225           9924.     4.468818E-7
 8226           9925.     4.456631E-7
 8227           9926.     4.444450E-7
 8228        9926.999     4.432292E-7
 8229           9928.     4.420116E-7
 8230           9929.     4.407957E-7
 8231           9930.     4.395806E-7
 8232           9931.     4.383656E-7
 8233           9932.     4.371514E-7
 8234           9933.     4.359377E-7
 8235           9934.     4.347247E-7
 8236           9935.     4.335128E-7
 8237        9935.999     4.323025E-7
 8238           9937.     4.310906E-7
 8239           9938.     4.298806E-7
 8240           9939.     4.286715E-7
 8241           9940.     4.274630E-7
 8242           9941.     4.262546E-7
 8243           9942.     4.250468E-7
 8244           9943.     4.244335E-7
 8245           9944.     4.253840E-7
 8246        9944.999     4.263238E-7
 8247           9946.     4.272561E-7
 8248           9947.     4.281778E-7
 8249           9948.     4.290898E-7
 8250        9948.999     4.299912E-7
 8251           9950.     4.308849E-7
 8252           9951.     4.317671E-7
 8253           9952.     4.326397E-7
 8254           9953.     4.335026E-7
 8255           9954.     4.343558E-7
 8256           9955.     4.351996E-7
 8257           9956.     4.360336E-7
 8258           9957.     4.368578E-7
 8259        9957.999     4.376716E-7
 8260           9959.     4.384773E-7
 8261           9960.     4.392729E-7
 8262           9961.     4.400577E-7
 8263           9962.     4.408331E-7
 8264           9963.     4.401551E-7
 8265           9964.     4.355732E-7
 8266           9965.     4.310084E-7
 8267           9966.     4.264612E-7
 8268        9966.999     4.219357E-7
 8269           9968.     4.174189E-7
 8270           9969.     4.129238E-7
 8271           9970.     4.084463E-7
 8272           9971.     4.039853E-7
 8273           9972.     3.995419E-7
 8274           9973.     3.951158E-7
 8275           9974.     3.907074E-7
 8276           9975.     3.863162E-7
 8277           9976.     3.819428E-7
 8278           9977.     3.775864E-7
 8279           9978.     3.732479E-7
 8280           9979.     3.689265E-7
 8281           9980.     3.646230E-7
 8282           9981.     3.603359E-7
 8283           9982.     3.560666E-7
 8284           9983.     3.533793E-7
 8285           9984.     3.550592E-7
 8286           9985.     3.567249E-7
 8287           9986.     3.583764E-7
 8288           9987.     3.600136E-7
 8289           9988.     3.616365E-7
 8290        9988.999     3.632438E-7
 8291           9990.     3.648397E-7
 8292           9991.     3.664192E-7
 8293           9992.     3.679844E-7
 8294           9993.     3.695352E-7
 8295           9994.     3.710719E-7
 8296           9995.     3.725943E-7
 8297           9996.     3.741025E-7
 8298           9997.     3.755962E-7
 8299           9998.     3.770758E-7
 8300           9999.     3.785410E-7
 8301          10000.     3.799921E-7
 8302          10001.     3.815858E-7
 8303          10002.     3.831675E-7
 8304          10003.     3.837629E-7
 8305          10004.     3.815672E-7
 8306          10005.     3.793776E-7
 8307          10006.     3.771942E-7
 8308          10007.     3.750169E-7
 8309          10008.     3.728459E-7
 8310          10009.     3.706810E-7
 8311          10010.     3.685223E-7
 8312          10011.     3.663671E-7
 8313          10012.     3.642222E-7
 8314          10013.     3.620814E-7
 8315          10014.     3.599468E-7
 8316          10015.     3.578183E-7
 8317          10016.     3.556960E-7
 8318          10017.     3.535800E-7
 8319          10018.     3.514700E-7
 8320          10019.     3.493663E-7
 8321          10020.     3.472666E-7
 8322          10021.     3.451767E-7
 8323          10022.     3.430910E-7
 8324          10023.     3.410198E-7
 8325          10024.     3.389798E-7
 8326          10025.     3.369459E-7
 8327          10026.     3.349179E-7
 8328          10027.     3.328960E-7
 8329          10028.     3.308801E-7
 8330          10029.     3.288702E-7
 8331          10030.     3.268662E-7
 8332          10031.     3.248327E-7
 8333          10032.     3.228055E-7
 8334          10033.     3.207828E-7
 8335          10034.     3.187704E-7
 8336          10035.     3.167626E-7
 8337          10036.     3.147613E-7
 8338          10037.     3.127663E-7
 8339          10038.     3.107777E-7
 8340          10039.     3.087955E-7
 8341          10040.     3.068198E-7
 8342          10041.     3.048831E-7
 8343          10042.     3.029506E-7
 8344          10043.     3.014864E-7
 8345          10044.     3.014108E-7
 8346          10045.     3.013313E-7
 8347          10046.     3.012479E-7
 8348          10047.     3.011606E-7
 8349          10048.     3.010693E-7
 8350          10049.     3.009742E-7
 8351          10050.     3.008751E-7
 8352          10051.     3.007716E-7
 8353          10052.     3.006644E-7
 8354          10053.     3.005531E-7
 8355          10054.     3.004380E-7
 8356          10055.     3.003189E-7
 8357          10056.     3.001961E-7
 8358          10057.     3.000694E-7
 8359          10058.     2.999388E-7
 8360          10059.     2.998040E-7
 8361          10060.     2.996653E-7
 8362          10061.     2.995226E-7
 8363          10062.     2.993758E-7
 8364          10063.     2.991720E-7
 8365          10064.     2.987966E-7
 8366          10065.     2.984196E-7
 8367          10066.     2.980395E-7
 8368          10067.     2.976572E-7
 8369          10068.     2.972714E-7
 8370          10069.     2.968834E-7
 8371          10070.     2.964929E-7
 8372          10071.     2.960991E-7
 8373          10072.     2.957032E-7
 8374          10073.     2.953034E-7
 8375          10074.     2.949021E-7
 8376          10075.     2.944979E-7
 8377          10076.     2.940913E-7
 8378          10077.     2.936810E-7
 8379          10078.     2.932691E-7
 8380          10079.     2.928543E-7
 8381          10080.     2.924369E-7
 8382          10081.     2.920167E-7
 8383          10082.     2.915927E-7
 8384          10083.     2.907647E-7
 8385          10084.     2.886464E-7
 8386          10085.     2.865376E-7
 8387          10086.     2.844303E-7
 8388          10087.     2.823365E-7
 8389          10088.     2.802485E-7
 8390          10089.     2.781698E-7
 8391          10090.     2.760948E-7
 8392          10091.     2.740269E-7
 8393          10092.     2.719705E-7
 8394          10093.     2.699197E-7
 8395          10094.     2.678784E-7
 8396          10095.     2.658388E-7
 8397          10096.     2.638126E-7
 8398          10097.     2.617921E-7
 8399          10098.     2.597810E-7
 8400          10099.     2.577735E-7
 8401          10100.     2.557736E-7
 8402          10101.     2.537848E-7
 8403          10102.     2.518016E-7
 8404          10103.     2.499440E-7
 8405          10104.     2.484765E-7
 8406          10105.     2.470149E-7
 8407          10106.     2.455575E-7
 8408          10107.     2.441060E-7
 8409          10108.     2.426559E-7
 8410          10109.     2.412115E-7
 8411          10110.     2.397716E-7
 8412          10111.     2.383355E-7
 8413          10112.     2.369039E-7
 8414          10113.     2.354765E-7
 8415          10114.     2.340534E-7
 8416          10115.     2.326348E-7
 8417          10116.     2.312218E-7
 8418          10117.     2.298105E-7
 8419          10118.     2.284048E-7
 8420          10119.     2.270034E-7
 8421          10120.     2.256064E-7
 8422          10121.     2.241888E-7
 8423          10122.     2.227758E-7
 8424          10123.     2.216499E-7
 8425          10124.     2.214931E-7
 8426          10125.     2.213322E-7
 8427          10126.     2.211668E-7
 8428          10127.     2.209974E-7
 8429          10128.     2.208238E-7
 8430          10129.     2.206460E-7
 8431          10130.     2.204641E-7
 8432          10131.     2.203019E-7
 8433          10132.     2.201354E-7
 8434          10133.     2.199648E-7
 8435          10134.     2.197899E-7
 8436          10135.     2.196110E-7
 8437          10136.     2.194276E-7
 8438          10137.     2.192402E-7
 8439          10138.     2.190487E-7
 8440          10139.     2.188527E-7
 8441          10140.     2.186527E-7
 8442          10141.     2.184480E-7
 8443          10142.     2.182394E-7
 8444          10143.     2.178553E-7
 8445          10144.     2.168663E-7
 8446          10145.     2.158788E-7
 8447          10146.     2.148928E-7
 8448          10147.     2.139091E-7
 8449          10148.     2.129250E-7
 8450          10149.     2.119434E-7
 8451          10150.     2.109633E-7
 8452          10151.     2.099843E-7
 8453          10152.     2.090069E-7
 8454          10153.     2.080310E-7
 8455          10154.     2.070564E-7
 8456          10155.     2.060834E-7
 8457          10156.     2.051119E-7
 8458          10157.     2.041418E-7
 8459          10158.     2.031733E-7
 8460          10159.     2.022061E-7
 8461          10160.     2.012405E-7
 8462          10161.     2.002760E-7
 8463          10162.     1.993131E-7
 8464          10163.     1.985793E-7
 8465          10164.     1.986739E-7
 8466          10165.     1.987616E-7
 8467          10166.     1.988424E-7
 8468          10167.     1.989164E-7
 8469          10168.     1.989836E-7
 8470          10169.     1.990438E-7
 8471          10170.     1.990971E-7
 8472          10171.     1.991433E-7
 8473          10172.     1.991826E-7
 8474          10173.     1.992151E-7
 8475          10174.     1.992406E-7
 8476          10175.     1.992593E-7
 8477          10176.     1.992712E-7
 8478          10177.     1.992761E-7
 8479          10178.     1.992743E-7
 8480          10179.     1.992654E-7
 8481          10180.     1.992499E-7
 8482          10181.     1.992272E-7
 8483          10182.     1.991976E-7
 8484          10183.     1.988988E-7
 8485          10184.     1.976118E-7
 8486          10185.     1.963287E-7
 8487          10186.     1.950495E-7
 8488          10187.     1.937740E-7
 8489          10188.     1.925024E-7
 8490          10189.     1.912345E-7
 8491          10190.     1.899706E-7
 8492          10191.     1.887090E-7
 8493          10192.     1.874536E-7
 8494          10193.     1.862008E-7
 8495          10194.     1.849519E-7
 8496          10195.     1.837068E-7
 8497          10196.     1.824656E-7
 8498          10197.     1.812280E-7
 8499          10198.     1.799944E-7
 8500          10199.     1.787646E-7
 8501          10200.     1.775377E-7
 8502          10201.     1.766537E-7
 8503          10202.     1.757711E-7
 8504          10203.     1.747117E-7
 8505          10204.     1.729588E-7
 8506          10205.     1.712131E-7
 8507          10206.     1.694744E-7
 8508          10207.     1.677428E-7
 8509          10208.     1.660183E-7
 8510          10209.     1.642993E-7
 8511          10210.     1.625907E-7
 8512          10211.     1.609051E-7
 8513          10212.     1.592263E-7
 8514          10213.     1.575526E-7
 8515          10214.     1.558889E-7
 8516          10215.     1.542302E-7
 8517          10216.     1.525783E-7
 8518          10217.     1.509331E-7
 8519          10218.     1.492946E-7
 8520          10219.     1.476628E-7
 8521          10220.     1.460377E-7
 8522          10221.     1.444191E-7
 8523          10222.     1.428057E-7
 8524          10223.     1.415549E-7
 8525          10224.     1.417217E-7
 8526          10225.     1.418854E-7
 8527          10226.     1.420461E-7
 8528          10227.     1.422038E-7
 8529          10228.     1.423584E-7
 8530          10229.     1.425100E-7
 8531          10230.     1.426586E-7
 8532          10231.     1.428041E-7
 8533          10232.     1.429464E-7
 8534          10233.     1.430858E-7
 8535          10234.     1.432221E-7
 8536          10235.     1.433556E-7
 8537          10236.     1.434857E-7
 8538          10237.     1.436131E-7
 8539          10238.     1.437372E-7
 8540          10239.     1.438585E-7
 8541          10240.     1.439769E-7
 8542          10241.     1.440918E-7
 8543          10242.     1.442039E-7
 8544          10243.     1.440753E-7
 8545          10244.     1.429495E-7
 8546          10245.     1.418310E-7
 8547          10246.     1.407156E-7
 8548          10247.     1.396054E-7
 8549          10248.     1.384973E-7
 8550          10249.     1.373933E-7
 8551          10250.     1.362955E-7
 8552          10251.     1.352008E-7
 8553          10252.     1.341112E-7
 8554          10253.     1.330226E-7
 8555          10254.     1.319413E-7
 8556          10255.     1.308632E-7
 8557          10256.     1.297902E-7
 8558          10257.     1.287182E-7
 8559          10258.     1.276535E-7
 8560          10259.     1.265919E-7
 8561          10260.     1.255345E-7
 8562          10261.     1.244820E-7
 8563          10262.     1.234307E-7
 8564          10263.     1.226107E-7
 8565          10264.     1.227542E-7
 8566          10265.     1.228945E-7
 8567          10266.     1.230320E-7
 8568          10267.     1.231658E-7
 8569          10268.     1.232967E-7
 8570          10269.     1.234243E-7
 8571          10270.     1.235487E-7
 8572          10271.     1.236563E-7
 8573          10272.     1.237603E-7
 8574          10273.     1.238613E-7
 8575          10274.     1.239590E-7
 8576          10275.     1.240538E-7
 8577          10276.     1.241451E-7
 8578          10277.     1.242333E-7
 8579          10278.     1.243182E-7
 8580          10279.     1.244000E-7
 8581          10280.     1.244787E-7
 8582          10281.     1.245679E-7
 8583          10282.     1.246539E-7
 8584          10283.     1.246212E-7
 8585          10284.     1.240668E-7
 8586          10285.     1.235139E-7
 8587          10286.     1.229620E-7
 8588          10287.     1.224116E-7
 8589          10288.     1.218611E-7
 8590          10289.     1.213117E-7
 8591          10290.     1.207644E-7
 8592          10291.     1.202174E-7
 8593          10292.     1.196719E-7
 8594          10293.     1.191264E-7
 8595          10294.     1.185824E-7
 8596          10295.     1.180394E-7
 8597          10296.     1.174979E-7
 8598          10297.     1.169564E-7
 8599          10298.     1.164164E-7
 8600          10299.     1.158774E-7
 8601          10300.     1.153395E-7
 8602          10301.     1.148024E-7
 8603          10302.     1.142663E-7
 8604          10303.     1.137110E-7
 8605          10304.     1.130628E-7
 8606          10305.     1.124170E-7
 8607          10306.     1.117718E-7
 8608          10307.     1.111290E-7
 8609          10308.     1.104880E-7
 8610          10309.     1.098488E-7
 8611          10310.     1.092115E-7
 8612          10311.     1.085758E-7
 8613          10312.     1.079419E-7
 8614          10313.     1.073098E-7
 8615          10314.     1.066796E-7
 8616          10315.     1.060512E-7
 8617          10316.     1.054245E-7
 8618          10317.     1.047996E-7
 8619          10318.     1.041772E-7
 8620          10319.     1.035553E-7
 8621          10320.     1.029359E-7
 8622          10321.     1.023181E-7
 8623          10322.     1.017021E-7
 8624          10323.     1.011458E-7
 8625          10324.     1.008687E-7
 8626          10325.     1.005908E-7
 8627          10326.     1.003121E-7
 8628          10327.     1.000330E-7
 8629          10328.     9.975263E-8
 8630          10329.     9.947181E-8
 8631          10330.     9.919031E-8
 8632          10331.     9.890795E-8
 8633          10332.     9.862487E-8
 8634          10333.     9.834108E-8
 8635          10334.     9.805655E-8
 8636          10335.     9.777133E-8
 8637          10336.     9.748533E-8
 8638          10337.     9.719862E-8
 8639          10338.     9.691120E-8
 8640          10339.     9.662303E-8
 8641          10340.     9.633422E-8
 8642          10341.     9.603371E-8
 8643          10342.     9.573257E-8
 8644          10343.     9.544566E-8
 8645          10344.     9.523248E-8
 8646          10345.     9.501792E-8
 8647          10346.     9.480193E-8
 8648          10347.     9.458453E-8
 8649          10348.     9.436576E-8
 8650          10349.     9.414531E-8
 8651          10350.     9.392394E-8
 8652          10351.     9.371144E-8
 8653          10352.     9.349749E-8
 8654          10353.     9.328210E-8
 8655          10354.     9.306525E-8
 8656          10355.     9.284695E-8
 8657          10356.     9.262723E-8
 8658          10357.     9.240605E-8
 8659          10358.     9.218348E-8
 8660          10359.     9.195937E-8
 8661          10360.     9.173389E-8
 8662          10361.     9.150682E-8
 8663          10362.     9.127836E-8
 8664          10363.     9.098844E-8
 8665          10364.     9.038644E-8
 8666          10365.     8.978631E-8
 8667          10366.     8.918798E-8
 8668          10367.     8.859151E-8
 8669          10368.     8.799693E-8
 8670          10369.     8.740410E-8
 8671          10370.     8.681316E-8
 8672          10371.     8.622338E-8
 8673          10372.     8.563656E-8
 8674          10373.     8.505102E-8
 8675          10374.     8.446729E-8
 8676          10375.     8.388542E-8
 8677          10376.     8.330539E-8
 8678          10377.     8.272717E-8
 8679          10378.     8.215078E-8
 8680          10379.     8.157622E-8
 8681          10380.     8.100294E-8
 8682          10381.     8.043259E-8
 8683          10382.     7.986347E-8
 8684          10383.     7.932513E-8
 8685          10384.     7.894376E-8
 8686          10385.     7.856241E-8
 8687          10386.     7.818115E-8
 8688          10387.     7.779989E-8
 8689          10388.     7.741869E-8
 8690          10389.     7.703717E-8
 8691          10390.     7.665646E-8
 8692          10391.     7.627533E-8
 8693          10392.     7.589426E-8
 8694          10393.     7.551289E-8
 8695          10394.     7.513233E-8
 8696          10395.     7.475141E-8
 8697          10396.     7.437055E-8
 8698          10397.     7.398972E-8
 8699          10398.     7.360897E-8
 8700          10399.     7.322824E-8
 8701          10400.     7.284757E-8
 8702          10401.     7.264340E-8
 8703          10402.     7.243906E-8
 8704          10403.     7.224327E-8
 8705          10404.     7.209280E-8
 8706          10405.     7.194209E-8
 8707          10406.     7.179116E-8
 8708          10407.     7.163998E-8
 8709          10408.     7.148857E-8
 8710          10409.     7.133692E-8
 8711          10410.     7.118506E-8
 8712          10411.     7.104086E-8
 8713          10412.     7.089666E-8
 8714          10413.     7.075205E-8
 8715          10414.     7.060721E-8
 8716          10415.     7.046192E-8
 8717          10416.     7.031668E-8
 8718          10417.     7.017102E-8
 8719          10418.     7.002522E-8
 8720          10419.     6.987892E-8
 8721          10420.     6.973233E-8
 8722          10421.     6.958572E-8
 8723          10422.     6.943868E-8
 8724          10423.     6.926192E-8
 8725          10424.     6.890819E-8
 8726          10425.     6.855636E-8
 8727          10426.     6.820513E-8
 8728          10427.     6.785518E-8
 8729          10428.     6.750543E-8
 8730          10429.     6.715661E-8
 8731          10430.     6.680936E-8
 8732          10431.     6.646268E-8
 8733          10432.     6.611724E-8
 8734          10433.     6.577172E-8
 8735          10434.     6.542809E-8
 8736          10435.     6.508510E-8
 8737          10436.     6.474332E-8
 8738          10437.     6.440144E-8
 8739          10438.     6.406151E-8
 8740          10439.     6.372214E-8
 8741          10440.     6.338370E-8
 8742          10441.     6.304645E-8
 8743          10442.     6.270916E-8
 8744          10443.     6.242947E-8
 8745          10444.     6.249518E-8
 8746          10445.     6.255933E-8
 8747          10446.     6.262214E-8
 8748          10447.     6.268323E-8
 8749          10448.     6.274286E-8
 8750          10449.     6.280098E-8
 8751          10450.     6.285752E-8
 8752          10451.     6.290547E-8
 8753          10452.     6.295173E-8
 8754          10453.     6.299651E-8
 8755          10454.     6.303974E-8
 8756          10455.     6.308153E-8
 8757          10456.     6.312167E-8
 8758          10457.     6.316034E-8
 8759          10458.     6.319743E-8
 8760          10459.     6.323307E-8
 8761          10460.     6.326719E-8
 8762          10461.     6.330693E-8
 8763          10462.     6.334520E-8
 8764          10463.     6.329878E-8
 8765          10464.     6.270919E-8
 8766          10465.     6.212384E-8
 8767          10466.     6.154043E-8
 8768          10467.     6.096010E-8
 8769          10468.     6.038115E-8
 8770          10469.     5.980472E-8
 8771          10470.     5.923191E-8
 8772          10471.     5.866103E-8
 8773          10472.     5.809321E-8
 8774          10473.     5.752680E-8
 8775          10474.     5.696347E-8
 8776          10475.     5.640263E-8
 8777          10476.     5.584484E-8
 8778          10477.     5.528846E-8
 8779          10478.     5.473514E-8
 8780          10479.     5.418434E-8
 8781          10480.     5.363605E-8
 8782          10481.     5.309022E-8
 8783          10482.     5.254689E-8
 8784          10483.     5.202874E-8
 8785          10484.     5.166689E-8
 8786          10485.     5.130668E-8
 8787          10486.     5.094705E-8
 8788          10487.     5.058905E-8
 8789          10488.     5.023240E-8
 8790          10489.     4.987696E-8
 8791          10490.     4.952286E-8
 8792          10491.     4.916999E-8
 8793          10492.     4.881843E-8
 8794          10493.     4.846816E-8
 8795          10494.     4.811950E-8
 8796          10495.     4.777146E-8
 8797          10496.     4.742504E-8
 8798          10497.     4.707990E-8
 8799          10498.     4.673640E-8
 8800          10499.     4.639351E-8
 8801          10500.     4.605224E-8
 8802          10501.     4.570697E-8
 8803          10502.     4.536306E-8
 8804          10503.     4.505116E-8
 8805          10504.     4.495801E-8
 8806          10505.     4.486435E-8
 8807          10506.     4.477018E-8
 8808          10507.     4.467557E-8
 8809          10508.     4.458025E-8
 8810          10509.     4.448449E-8
 8811          10510.     4.438823E-8
 8812          10511.     4.429652E-8
 8813          10512.     4.420429E-8
 8814          10513.     4.411149E-8
 8815          10514.     4.401817E-8
 8816          10515.     4.392431E-8
 8817          10516.     4.382998E-8
 8818          10517.     4.373494E-8
 8819          10518.     4.363944E-8
 8820          10519.     4.354341E-8
 8821          10520.     4.344683E-8
 8822          10521.     4.334970E-8
 8823          10522.     4.325199E-8
 8824          10523.     4.317148E-8
 8825          10524.     4.322197E-8
 8826          10525.     4.327075E-8
 8827          10526.     4.331778E-8
 8828          10527.     4.336310E-8
 8829          10528.     4.340668E-8
 8830          10529.     4.344855E-8
